,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1194,1265,1,1,35.0,3735,1,1,3,3,0,3,0,21,2,2,4,5,7,5,1999,1999,3,1,7,8,1,218.0,2,3,2,2,4,3,2,450,6,0,241,691,1,0,1,4,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,3,5,1999.0,2,2,506,4,4,2,0,34,0,0,0,0,3,4,1,0,7,2006,8,4,183900
1195,1266,3,4,60.0,10120,1,1,0,0,0,4,0,17,1,2,1,4,7,4,1910,1950,3,1,12,14,2,0.0,1,3,1,4,4,3,6,0,6,0,925,925,1,4,0,1,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,2,5,1960.0,2,1,308,4,4,0,0,0,264,0,0,0,3,2,1,0,4,2007,8,4,122000
1196,1267,4,3,89.0,13214,1,1,0,1,0,4,0,23,2,2,0,2,9,5,2008,2009,3,1,10,5,2,0.0,0,3,2,0,4,1,6,0,6,0,2002,2002,1,0,1,4,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,2,1,2009.0,0,3,746,4,4,2,144,76,0,0,0,0,3,4,1,0,8,2010,8,4,378500
1197,1268,8,3,0.0,14100,1,1,0,3,0,4,1,6,2,2,0,0,8,9,1935,1997,1,1,10,12,1,632.0,3,2,1,4,4,2,5,192,6,0,536,728,1,0,1,4,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,2,3,1982.0,2,3,1014,4,4,2,314,12,0,0,0,0,3,1,1,0,8,2008,8,4,381000
1198,1269,8,3,78.0,11344,1,1,3,3,0,4,0,12,1,2,0,0,5,5,1958,1958,1,1,7,8,1,180.0,3,3,1,4,4,3,1,460,6,0,414,874,2,4,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,3,1,1958.0,2,1,315,4,4,2,0,0,0,0,0,0,3,1,1,0,5,2007,8,4,144000
1199,1270,6,3,0.0,23595,1,1,3,2,0,4,2,4,2,2,0,2,7,6,1979,1979,5,6,8,10,2,0.0,2,3,2,2,4,1,2,1258,6,0,74,1332,1,4,1,4,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,5,1,1979.0,0,2,586,4,4,2,268,0,0,0,0,0,3,4,1,0,0,2010,8,4,260000
1200,1271,4,3,0.0,9156,1,1,0,3,0,4,0,14,4,2,0,2,6,7,1968,1968,3,1,2,3,2,0.0,3,3,1,4,4,3,6,0,6,0,1489,1489,1,2,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,1968.0,1,2,462,4,4,2,0,0,0,0,0,0,3,4,1,0,1,2009,8,4,185750
1201,1272,4,3,0.0,13526,1,1,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,1,5,10,1,114.0,3,3,1,4,4,3,1,560,3,375,0,935,1,4,1,4,935,0,0,935,1,0,1,0,3,1,3,5,6,0,3,1,1965.0,2,1,288,4,4,2,180,0,0,0,0,0,3,2,1,0,9,2006,8,4,137000
1202,1273,12,3,124.0,11512,1,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,8,10,1,84.0,3,3,1,4,4,0,0,719,6,0,300,1019,1,2,1,4,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,2,2,1959.0,1,1,312,4,4,2,0,0,0,0,163,0,3,0,1,0,8,2008,8,4,177000
1203,1274,8,3,53.0,5362,1,1,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,1,12,15,2,0.0,3,3,2,4,4,3,6,0,6,0,661,661,1,0,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,5,1985.0,2,2,552,4,4,2,242,0,81,0,0,0,3,4,1,0,9,2007,8,4,139000
1204,1275,14,3,95.0,11345,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,4,0,0,3,567.0,3,3,1,4,4,3,5,220,6,0,708,928,1,2,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,3,5,1948.0,2,2,400,4,1,2,0,0,0,0,0,0,3,4,1,0,5,2007,8,4,137000
1205,1276,9,3,0.0,12936,1,1,0,3,0,1,0,14,2,2,0,5,6,6,1972,1972,1,1,5,10,2,0.0,3,3,1,4,1,3,1,593,6,0,130,723,1,4,1,4,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,5,1,1972.0,2,2,497,4,4,2,294,116,0,0,0,0,3,4,1,0,2,2009,8,4,162000
1206,1277,12,3,0.0,17871,1,1,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,5,6,1,359.0,3,3,1,2,4,0,0,528,6,0,1152,1680,1,1,1,4,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,1,1967.0,1,2,480,4,4,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,197900
1207,1278,9,3,75.0,9473,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,11,13,2,0.0,2,3,2,2,4,3,2,804,6,0,324,1128,1,0,1,4,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,1,2002.0,1,2,577,4,4,2,0,211,0,0,0,0,3,4,1,0,7,2008,8,4,237000
1208,1279,8,0,60.0,7500,1,1,3,3,0,4,0,9,2,2,0,0,4,4,1920,1950,1,1,7,8,2,0.0,3,2,1,4,4,3,6,0,6,0,698,698,1,4,1,0,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,3,5,1980.0,1,2,528,4,4,2,30,0,164,0,0,0,3,4,1,0,0,2010,0,0,68400
1209,1280,4,3,67.0,9808,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,11,13,1,110.0,2,3,2,2,4,3,2,788,6,0,785,1573,1,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,3,1,2002.0,1,2,544,4,4,2,0,72,0,0,0,0,3,4,1,0,7,2009,8,4,227000
1210,1281,4,3,50.0,8049,1,1,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,5,6,1,54.0,3,3,1,2,4,3,0,1053,6,0,256,1309,1,4,1,4,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,5,1,1990.0,0,2,484,2,2,2,0,58,0,0,90,0,3,4,1,0,5,2006,8,4,180000
1211,1282,4,3,61.0,8800,1,1,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,5,6,2,0.0,3,3,1,2,4,2,3,532,5,144,364,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,3,5,1977.0,2,2,484,4,4,2,0,0,0,0,288,0,3,4,1,0,11,2009,8,4,150500
1212,1284,8,3,50.0,9638,1,1,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,12,15,2,0.0,3,3,2,4,4,3,6,0,6,0,804,804,1,0,1,4,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,2,5,1969.0,2,1,336,4,4,2,272,0,42,0,116,0,3,4,1,0,7,2010,8,4,169000
1213,1285,8,4,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,7,8,2,0.0,3,1,1,4,4,3,6,0,6,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,5,1939.0,2,1,280,4,4,2,45,0,0,0,0,0,3,4,1,0,8,2009,8,4,132500
1214,1286,4,3,0.0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,5,6,1,451.0,3,3,1,4,4,3,0,569,5,81,678,1328,1,4,1,4,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,1,1963.0,2,2,528,4,4,2,0,26,0,0,0,0,3,4,1,0,6,2010,8,4,143000
1215,1287,4,3,0.0,36500,1,1,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,12,14,0,621.0,3,2,1,4,4,0,5,812,6,0,812,1624,1,1,1,4,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,3,1,1964.0,2,2,390,4,4,0,168,198,0,0,0,0,3,4,1,0,6,2006,8,4,190000
1216,1288,0,3,40.0,5664,1,1,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,4,5,2,0.0,2,3,2,2,4,3,2,1158,6,0,343,1501,1,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,0,1,2000.0,0,2,499,4,4,2,212,59,0,0,0,0,3,4,1,0,10,2009,8,4,278000
1217,1289,9,3,86.0,11065,1,1,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,11,13,3,788.0,2,3,2,2,4,2,6,0,6,0,1085,1085,1,0,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,2,3,2006.0,0,3,753,4,4,2,177,74,0,0,0,0,3,4,1,0,10,2006,6,5,281000
1218,1290,12,3,0.0,14112,1,1,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,12,6,1,86.0,3,3,2,4,4,0,2,1014,6,0,138,1152,1,4,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,1,1964.0,1,2,484,4,4,2,227,0,0,0,0,0,3,4,1,0,0,2010,8,4,180500
1219,1291,1,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,4,5,1,268.0,3,3,1,4,4,3,0,231,6,0,399,630,1,4,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,3,5,1972.0,2,1,264,4,4,2,185,0,0,0,0,0,3,4,1,0,3,2009,8,4,119500
1220,1292,10,4,60.0,6600,1,1,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,12,14,2,0.0,3,3,4,4,4,3,6,0,6,0,994,994,1,4,0,4,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,3,1,1985.0,1,1,432,4,4,2,0,287,0,0,0,0,3,4,1,0,2,2009,8,4,107500
1221,1293,9,3,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,5,6,2,0.0,3,3,2,2,4,3,2,194,6,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,5,1,1976.0,1,2,528,4,4,2,0,28,0,0,259,0,3,1,1,0,7,2006,8,4,162900
1222,1294,4,3,60.0,8172,1,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,13,10,2,0.0,3,3,1,4,4,3,5,167,6,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,3,5,1957.0,2,2,572,4,4,0,0,0,0,0,0,0,3,4,1,0,0,2006,8,4,115000
1223,1295,4,3,70.0,8400,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,5,6,1,168.0,3,3,1,4,4,0,1,1016,6,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,3,1,1968.0,1,1,288,4,4,2,356,0,0,0,0,0,3,1,1,0,9,2006,8,4,138500
1224,1296,4,3,80.0,8700,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,7,8,1,148.0,3,2,1,4,4,2,0,776,6,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,3,1,1963.0,1,2,525,4,4,2,192,20,123,0,0,0,3,2,1,0,2,2008,8,4,155000
1225,1297,2,4,35.0,3675,1,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,11,13,1,82.0,3,3,2,2,4,1,2,547,6,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,3,2,2005.0,0,2,525,4,4,2,0,44,0,0,0,0,3,4,1,0,6,2006,6,5,140000
1226,1298,9,3,313.0,63887,1,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,10,12,3,796.0,0,3,2,0,4,1,2,5644,6,0,466,6110,1,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,2,1,2008.0,0,2,1418,4,4,2,214,292,0,0,0,480,2,4,1,0,4,2008,6,5,160000
1227,1299,4,3,75.0,7500,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,2,3,2,0.0,3,3,1,4,4,3,3,340,5,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,3,1,1959.0,1,1,305,4,4,2,218,0,0,0,0,0,3,0,1,0,8,2010,8,4,154000
1228,1300,9,3,0.0,10762,1,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,11,13,2,344.0,2,3,2,2,4,3,2,694,6,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,5,1,1999.0,0,2,490,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,225000
1229,1301,10,3,0.0,7500,1,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,12,14,2,0.0,3,3,1,4,4,3,1,547,6,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,1,1942.0,2,1,213,4,4,1,0,0,0,0,224,0,3,4,1,0,9,2009,8,4,177500
1230,1302,9,3,92.0,10120,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,11,13,1,391.0,2,3,2,2,4,3,2,740,6,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,5,1,1994.0,1,3,844,4,4,2,309,78,0,0,0,0,3,4,1,0,2,2006,8,4,290000
1231,1303,4,3,73.0,8688,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,11,13,1,228.0,2,3,2,2,4,0,6,0,6,0,1616,1616,1,0,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,3,1,2005.0,1,3,834,4,4,2,208,59,0,0,0,0,3,4,1,0,0,2006,8,4,232000
1232,1304,1,4,32.0,3363,1,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,11,13,3,117.0,2,3,2,2,4,3,6,0,6,0,976,976,1,0,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,3,5,2004.0,2,2,380,4,4,2,0,40,0,0,0,0,3,4,1,0,0,2006,8,4,130000
1233,1305,4,3,108.0,13173,1,1,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,11,13,3,300.0,2,3,2,0,4,3,2,1572,6,0,80,1652,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,0,1,2006.0,0,2,840,4,4,2,404,102,0,0,0,0,3,4,1,0,9,2009,8,4,325000
1234,1306,0,3,48.0,6955,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,11,13,3,94.0,2,3,2,2,4,3,6,0,6,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,1,2,474,4,4,2,132,35,0,0,0,0,3,4,1,0,11,2006,6,5,202500
1235,1307,4,3,60.0,8072,1,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,11,13,2,0.0,3,2,2,2,1,3,0,746,6,0,244,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,3,5,2000.0,2,2,480,4,4,2,0,64,0,0,0,0,3,4,1,0,8,2009,8,4,138000
1236,1308,4,4,100.0,12000,1,1,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,7,8,2,0.0,3,3,1,4,4,3,2,144,0,608,172,924,1,0,1,4,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,3,1,1948.0,2,2,528,4,4,2,0,36,0,0,0,0,3,1,1,0,8,2008,8,4,147000
1237,1309,4,3,0.0,7153,1,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,5,6,1,88.0,3,3,1,2,4,3,2,1200,6,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,3,1,1991.0,1,2,496,4,4,2,112,51,0,0,0,0,3,1,1,0,6,2008,8,4,179200
1238,1310,4,3,100.0,17500,1,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,2,6,2,0.0,2,2,2,2,4,0,2,1406,6,0,496,1902,1,4,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,5,1,1959.0,0,2,567,4,4,2,0,207,162,0,0,0,3,4,1,0,8,2010,8,4,335000
1239,1311,4,3,68.0,8814,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,11,13,1,80.0,2,3,2,2,4,3,2,925,6,0,349,1274,1,0,1,4,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,3,1,2005.0,1,2,508,4,4,2,264,98,0,0,0,0,3,4,1,0,4,2007,6,5,203000
1240,1312,9,3,0.0,9572,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,12,14,1,336.0,2,3,2,0,4,3,2,482,6,0,971,1453,1,0,1,4,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,0,1,1990.0,1,2,750,2,2,2,500,0,0,0,0,0,3,4,1,0,6,2007,8,4,302000
1241,1313,9,3,108.0,14774,1,1,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,11,13,1,165.0,2,3,2,2,4,3,6,0,6,0,1393,1393,1,0,1,4,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,5,3,1999.0,0,3,779,4,4,2,668,30,0,0,0,0,3,4,1,0,8,2010,8,4,333168
1242,1314,4,3,60.0,8190,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,12,14,2,0.0,3,3,1,4,4,3,5,732,6,0,216,948,1,0,1,4,948,0,0,948,1,0,1,0,3,1,3,5,6,1,5,5,1956.0,2,1,280,4,4,2,0,36,0,0,0,0,3,4,1,0,10,2007,8,4,119000
1243,1315,9,3,85.0,11075,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,5,6,2,0.0,3,3,1,1,4,2,0,500,3,276,176,952,1,4,1,4,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,1,1969.0,2,2,576,4,4,2,280,0,0,0,0,0,3,4,1,0,6,2008,8,4,206900
1244,1316,4,3,61.0,10226,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,11,13,3,270.0,2,3,2,0,4,1,6,0,6,0,1622,1622,1,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,2,1,2008.0,1,3,860,4,4,2,172,42,0,0,0,0,3,4,1,0,4,2009,8,4,295493
1245,1317,0,1,47.0,4230,1,2,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,11,13,2,0.0,2,3,2,0,1,3,6,0,6,0,1352,1352,1,0,1,4,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,1,2006.0,1,2,466,4,4,2,0,241,0,0,0,0,3,4,1,0,0,2007,6,5,208900
1246,1318,4,3,0.0,14781,1,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,11,13,1,178.0,2,3,2,2,4,1,6,0,6,0,1753,1753,1,0,1,4,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,5,1,2001.0,1,3,748,4,4,2,198,150,0,0,0,0,3,4,1,0,1,2006,8,4,275000
1247,1319,4,3,75.0,10215,1,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,12,14,1,132.0,3,3,2,4,4,3,0,492,6,0,372,864,1,0,1,4,948,0,0,948,0,0,1,0,3,1,3,5,6,0,3,1,1954.0,2,1,248,4,4,2,0,0,0,0,0,0,3,4,1,0,3,2007,8,4,111000
1248,1320,4,3,70.0,8400,1,1,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,2,3,2,0.0,3,3,1,4,4,3,0,189,5,661,628,1478,1,2,1,4,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,1,2,442,4,4,2,114,0,0,0,216,0,3,4,1,0,6,2009,8,4,156500
1249,1321,4,3,0.0,6627,1,1,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,11,13,2,0.0,3,3,1,3,2,3,4,0,4,0,0,0,0,4,0,4,720,0,0,720,0,0,1,0,2,1,3,4,6,0,3,5,1955.0,2,1,287,4,1,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,72500
1250,1322,9,3,107.0,10186,1,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,5,6,2,0.0,2,3,2,2,4,3,2,674,6,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,5,1,1992.0,1,2,564,4,4,2,240,39,0,0,0,0,3,4,1,0,6,2010,8,4,190000
1251,1324,4,3,75.0,9986,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,11,13,1,428.0,2,3,2,0,4,0,6,0,6,0,1795,1795,1,0,1,4,1795,0,0,1795,0,0,2,0,2,1,2,7,6,1,2,1,2007.0,1,3,895,4,4,2,0,49,0,0,0,0,3,4,1,0,3,2007,6,5,147000
1252,1327,4,3,60.0,6600,1,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,11,13,2,0.0,2,2,1,4,4,3,0,641,6,0,175,816,1,0,1,4,816,0,0,816,0,1,1,0,3,1,2,5,6,1,0,1,1982.0,2,1,264,4,4,2,0,0,0,0,0,0,3,2,1,0,10,2008,8,4,130500
1253,1328,8,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,2,14,2,0.0,2,2,0,2,4,3,3,493,6,0,1017,1510,2,0,1,4,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,5,5,1920.0,2,2,520,1,4,2,0,547,0,0,480,0,3,2,3,1150,6,2008,8,4,256000
1254,1329,9,3,63.0,9084,1,1,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,11,13,2,0.0,3,3,2,2,4,3,6,0,6,0,935,935,1,2,1,4,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,5,1,1998.0,0,2,462,4,4,2,0,28,0,0,0,0,3,4,1,0,6,2006,8,4,176500
1255,1330,4,3,85.0,10000,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,11,13,3,410.0,2,3,2,2,1,0,6,0,6,0,1588,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,825,4,4,2,144,45,0,0,0,0,3,4,1,0,2,2007,8,4,227000
1256,1331,12,3,55.0,10780,1,1,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,7,8,2,0.0,3,3,1,4,4,0,0,483,6,0,428,911,1,2,1,4,954,0,0,954,0,0,1,0,3,1,3,6,6,0,3,5,1976.0,2,2,576,4,4,2,0,0,0,0,0,0,3,4,1,0,5,2006,8,4,132500
1257,1332,4,3,67.0,8877,1,1,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,7,8,2,0.0,3,3,1,4,4,2,0,690,6,0,126,816,1,0,1,4,816,0,0,816,1,0,1,0,2,1,3,3,6,1,2,5,1958.0,2,1,288,1,1,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,100000
1258,1333,8,4,60.0,7200,1,1,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,12,14,2,0.0,3,3,1,4,4,3,6,0,6,0,803,803,1,0,1,4,803,557,0,1360,0,0,1,1,2,1,2,6,6,0,3,5,1951.0,2,1,297,4,4,2,0,65,190,0,0,0,3,2,1,0,5,2006,8,4,125500
1259,1334,1,4,24.0,2368,1,1,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,5,6,2,312.0,3,3,1,4,4,3,3,765,6,0,0,765,1,4,1,4,765,600,0,1365,0,0,1,1,3,1,3,7,2,0,3,1,1970.0,2,2,440,4,4,2,0,36,0,0,0,0,3,4,1,0,8,2009,8,4,125000
1260,1335,4,3,80.0,9650,1,1,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,8,10,1,360.0,3,3,1,2,4,3,0,686,6,0,664,1350,1,4,1,4,1334,0,0,1334,0,1,2,0,2,1,3,6,6,1,5,1,1977.0,1,2,630,4,4,2,0,16,0,0,0,0,3,4,1,0,0,2009,8,4,167900
1261,1336,14,3,87.0,9246,1,1,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,8,10,1,564.0,3,3,1,4,4,3,6,0,6,0,1656,1656,1,4,1,4,1656,0,0,1656,0,0,2,0,4,2,3,8,6,0,3,5,1973.0,2,2,506,4,4,2,0,211,0,0,0,0,3,4,1,0,9,2008,8,4,135000
1262,1338,9,3,95.0,13450,1,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,11,13,2,0.0,2,3,2,2,4,3,2,700,6,0,216,916,1,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,6,0,3,3,2002.0,1,2,492,4,4,2,146,91,0,0,0,0,3,4,1,0,6,2006,8,4,200000
1263,1339,4,3,120.0,9560,1,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,7,8,2,0.0,3,2,1,4,4,2,5,360,6,0,504,864,1,0,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,1,1972.0,1,1,288,4,4,2,0,0,0,0,0,0,3,4,1,0,6,2006,8,4,128500
1264,1340,4,3,70.0,8294,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,7,8,2,0.0,3,3,1,4,4,3,6,0,6,0,858,858,1,4,1,4,872,0,0,872,0,0,1,0,3,1,3,5,6,0,3,5,1974.0,2,4,480,4,4,2,0,0,0,0,0,0,3,1,1,0,6,2007,8,4,123000
1265,1341,4,3,66.0,13695,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,11,13,2,0.0,3,3,2,2,4,3,2,814,6,0,300,1114,1,0,1,4,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,3,5,2004.0,2,2,576,4,4,2,0,78,0,0,0,0,3,4,1,0,5,2008,8,4,155000
1266,1342,9,3,0.0,9375,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,11,13,1,149.0,2,3,2,2,4,3,6,0,6,0,1284,1284,1,0,1,4,1284,885,0,2169,0,0,2,1,3,1,2,7,6,1,2,1,2002.0,1,2,647,4,4,2,192,87,0,0,0,0,3,4,1,0,1,2007,8,4,228500
1267,1343,8,3,57.0,7558,1,1,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,2,11,2,0.0,3,3,0,4,4,3,6,0,6,0,896,896,1,2,1,4,1172,741,0,1913,0,0,1,1,3,1,3,9,6,1,5,5,1929.0,2,2,342,1,1,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,177000
